objectid,CNN,STREET1,STREET2,DETECTION,STREET3,SUP_DIST,STREET4,SIG_NUM,TYPE,IC_MAKE,MODEL,CABINET_SI,SYSTEM_NUM,MASTER,BBS,VEH_ACTUAT,PED_SIGNAL,PED_ACTUAT,TBC,INTERCONNE,PREEMPT_PR,D_ATE2070,PROJECT_NE,PROJECT_OL,UPGRADED,YR_OF_CONT,LAST_UPGRA,NEW_SIGNAL,MOD_PROJEC,FULL_UPGRA,BEACON_FLA,FUNDING,RLCAM,STARTYEAR,CALTRANS_R,CALTRANS,PERCENT_C,SF,PERCENT_SF,PERCENT_PO,LAMP_ASSGN,LAMP_SORT,SORT_ME,APS,shape,data_as_of,data_loaded_at,analysis_neighborhood,supervisor_district,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
13049,24429000,08TH ST,GROVE,,HYDE,5.6,MARKET,9056500,SIGNAL,MCCAIN,2070-TS2-1,MSF,01D,,,,ALL,,GPS,FIBER,,,BETTER MARKET - PHASE 1,,FULL AFTER MOD PENDING,,0,NONE,DONE,PENDING,NONE,,,1954,,,0,,0,0,50,,,APS_4WIRE_PH1 (8),POINT (-122.414741222 37.778719429),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Tenderloin,6,21,21,5,10,36
13213,25186000,EDDY,VAN NESS,OPTICOM,,2.5,,9316500,SIGNAL,MCCAIN,2070-TS2-1,352I-ATC,49D,,,,ALL,,GPS,,FIRE PREEMPT,,VAN NESS BRT,,FULL DONE,04/21,2021,NONE,NONE,DONE,NONE,FED/SALES TAX,,1948,101(b),,50,X,50,0,80,,,APS iNS 2WIRE VAN NESS (10),POINT (-122.420817003 37.782894122),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Tenderloin,5,20,20,4,10,36
13948,24542000,01ST ST,MINNA (TRANSBAY DRIVEWAY),,,6,,9002500,SIGNAL,MCCAIN,2070-TS2-1,MSF TALL,74,,,VIDEO (GRIDSMART),ALL,YES,GPS,,,,,TRANSBAY,FULL AFTER NEW DONE,,2019,DONE,NONE,DONE,NONE,,,2001,,,0,,0,0,52,,,APS ENAV 2WIRE TRANSBAY (8),POINT (-122.397034795 37.789332652),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Financial District/South Beach,6,32,32,1,10,8
12869,33705000,LAKE MERCED,SOUTH STATE,,,7,,9457000,SIGNAL,PEEK,2070-TS2-1,G,39,MASTER,,LOOPS,ALL,,GPS,,,,,CT 49,NEW DONE,,1999,,,,,SALES TAX,,1998,,,0,,0,0,44,,,,POINT (-122.484632404 37.724870479),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Lakeshore,7,42,42,10,8,16
13354,21306000,26TH ST,MISSION,OPTICOM,,9,,9147500,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,G,24,,,,ALL,,GPS,"FIBER,PROXIM","TSP,FIRE PREEMPT",,,MID MISSION,FULL DONE,10/07,2007,NONE,NONE,DONE,NONE,,,1973,,,0,,0,0,53,,,,POINT (-122.418135252 37.749041287),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Mission,9,53,53,3,2,20
13833,26327000,LYON,OAK,,,5,,9470500,SIGNAL,ECONOLITE,2070-TS2-1,MSF TALL,16,,,,ALL,,GPS,FIBER,,,,HES,FULL DONE,07/00,0,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,58,,2070,,POINT (-122.442377977 37.772504316),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Golden Gate Park,5,,,7,11,12
13773,25302000,CLAY,POLK,OPTICOM,,3,,9279500,SIGNAL,MCCAIN,2070-TS2-1,MSF,78,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,Polk HSIP,FULL DONE,07/17,2017,NONE,NONE,DONE,NONE,FEDERAL,,1974,,,0,,0,0,64,,,APS ENAV 2WIRE POLK (8),POINT (-122.421052874 37.792383253),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Russian Hill,3,105,105,4,3,32
13816,24696000,BATTERY,JACKSON,OPTICOM,,3,,9186000,SIGNAL,MCCAIN,2070-TS2-1,G,78,,,,ALL,,GPS,,FIRE PREEMPT,,,,NONE,,0,,,,,,,1968,,,0,,0,0,42,,,,POINT (-122.400681337 37.796776843),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Chinatown,3,,,6,3,6
13839,26058000,BRODERICK,FELL,,,5,,9217000,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,16,,,,ALL,,GPS,FIBER,,,,HES,FULL DONE,07/00,0,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,25,,,,POINT (-122.439276799 37.77384712),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Hayes Valley,5,24,24,7,11,9
13423,24336000,14TH ST,FOLSOM,,,9,,9076500,SIGNAL,MCCAIN,2070-TS2-1,MSF,22,,,,ALL,,GPS,,,,,CT 23,MOD AFTER FULL DONE,,1999,NONE,DONE,DONE,NONE,SALES TAX,,1954,,,0,,0,0,26,,,,POINT (-122.415613781 37.768537387),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Mission,9,53,53,3,2,20
13232,25958000,FULTON,LAGUNA,,,5,,9375000,SIGNAL,MCCAIN,2070-TS2-1,G,71,,,,PENDING,,GPS,PROXIM,,,Western Addition Phase 1,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,,,1978,,,0,,0,0,30,,,PENDING,POINT (-122.426641498 37.778328564),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Hayes Valley,5,97,97,4,11,9
13099,25148000,EDDY,LARKIN,,,5,,9313500,SIGNAL,EAGLE,2070-TS2-1,G,78,,,,ALL,,GPS,,,,,PCS2010 BATCH 2,MOD DONE,,0,NONE,DONE,NONE,NONE,,,1955,,,0,,0,0,45,,,,POINT (-122.417528774 37.783310889),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Tenderloin,5,20,20,5,10,36
13016,24995000,CLAY,STOCKTON,OPTICOM,,3,,9281000,SIGNAL,MCCAIN,2070-TS2-1,G,05,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,CT 26,MOD DONE,07/00,0,,DONE,,,SALES TAX,,1958,,,0,,0,0,16,,,,POINT (-122.407903302 37.794060297),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Chinatown,3,16,16,6,3,6
13671,24557000,MAIN,MISSION,OPTICOM,,6,,9471500,SIGNAL,ECONOLITE,2070-TS2-1,XXXX-MSF-TS2-TYPE-1,74,,,,ALL,,GPS,PROXIM,FIRE PREEMPT,,Signal Visibility Upgrades Ph 2,SOMA MISSION,MOD AFTER FULL FUTURE,04/01,0,NONE,FUTURE,DONE,NONE,SALES TAX,,1956,,,0,,0,0,52,,,,POINT (-122.394940237 37.79184209),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Financial District/South Beach,6,108,108,1,10,8
13173,26555000,BROADWAY,FRANKLIN,OPTICOM,,2,,9211000,SIGNAL,ECONOLITE,2070-TS2-1,MSF,49B,,,,ALL,,GPS,FIBER,FIRE PREEMPT,,,Franklin Upgrade,FULL DONE,08/16,2016,NONE,NONE,DONE,NONE,SALES TAX,,1953,,,0,,0,0,29,,,,POINT (-122.425057305 37.795526577),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Pacific Heights,2,102,102,4,6,30
12824,23550000,03RD ST,24TH ST,VETAG,,10,,9010800,SIGNAL,ECONOLITE,2070-TS2-1,2070-MSF-TS2-TYPE-1,28,,,VIDEO,ALL,YES,GPS,FIBER,TSP,,,3RDLRP,NEW DONE,10/01,2005,DONE,NONE,NONE,NONE,MUNI,,2005,,,0,,0,0,75,,,,POINT (-122.387878641 37.754112146),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Potrero Hill,10,56,56,2,9,26
13531,27255000,06TH AVE,FULTON,OPTICOM,,1,,9039500,SIGNAL,ECONOLITE,2070-TS2-1,G,46,,,,ALL,,GPS,SIKLU,"TSP,FIRE PREEMPT",,FULTON SAFETY,GO_Conduit,MOD AFTER MOD PENDING,,0,NONE,PENDING,NONE,NONE,SALES TAX,,1972,,,0,,0,0,30,,,,POINT (-122.46374921 37.773624065),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Inner Richmond,1,5,5,8,4,11
13156,26770000,LOMBARD,STEINER,OPTICOM,,2,,9467500,SIGNAL,ECONOLITE,2070-TS2-1,CTSF-TS2-1,13,,YES-UPSTEALTH,LOOPS (NOT USED),ALL,,GPS,FIBER,"TSP,FIRE PREEMPT",,,LOMBARD/RICHARDSON,FULL DONE,06/06,0,NONE,NONE,DONE,NONE,STATE/CITY,,1947,480(b),,50,X,50,0,47,,,PENDING,POINT (-122.437694706 37.79963393),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Marina,2,17,17,4,6,13
13548,27500000,17TH AVE,GEARY,OPTICOM,,1,,9090000,SIGNAL,EAGLE,2070-TS2-1,MSF,15A,,,,ALL,,GPS,PROXIM,FIRE PREEMPT,,Geary BRT Phase 2 (unfunded),PCS 3,FULL DONE,,2017,NONE,NONE,DONE,NONE,,,1959,,,0,,0,0,31,,,APS ENAV 2WIRE PCS3 (8),POINT (-122.476169189 37.78047585),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Outer Richmond,1,5,5,8,4,29
13739,24908000,POST,STOCKTON,OPTICOM,,3,,9524000,SIGNAL,EAGLE,2070-TS2-1,MSF,78,,,,ALL,,GPS,FIBER,"TSP,FIRE PREEMPT",,Lower Stockton,,NONE,,0,,,,,,,1954,,,0,,0,0,66,,CAB,APS_ENAV 4WIRE_DPW PROW (8),POINT (-122.406771144 37.788499479),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Financial District/South Beach,3,19,19,6,3,8
14067,25946000,LAGUNA,MCALLISTER,OPTICOM,,5,,9453700,SIGNAL,MCCAIN,2070-TS2-1,MSF,71,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,TSI,NEW DONE,,2015,DONE,NONE,NONE,NONE,Prop B Go Bond,,2015,,,0,,0,0,51,,,,POINT (-122.426828556 37.779257971),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Western Addition,5,97,97,4,11,39
14240,26590001,FILLMORE,GEARY (SOUTH),OPTICOM,,5,,9346000,SIGNAL,MCCAIN,2070-TS2-1,MSF72,73,,,,ALL,,GPS,,"TSP,FIRE PREEMPT",,,Geary BRT PH 1,FULL DONE,02/21,2021,NONE,NONE,DONE,NONE,,,1976,,,0,,0,0,31,,,,POINT (-122.432889139 37.784226843),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Western Addition,5,101,101,4,11,39
13858,167000,03RD ST,MIDBLOCK AT,OPTICOM,HOWARD,6,MISSION,250,SIGNAL,EAGLE,2070-TS2-1,MSF,74,,,,ALL,YES,GPS,PROXIM,"TSP,FIRE PREEMPT",,,CT 46,NEW DONE,,1996,DONE,NONE,NONE,NONE,SALES TAX,,1996,,,0,,0,0,52,,,,POINT (-122.40111585 37.785544227),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Financial District/South Beach,6,32,32,1,10,8
14198,9273201,MONTEREY,MIDBLOCK AT,,ACADIA,7,BADEN,0,RADAR SPEED SIGN,,,,N/A,,,,N.A.,,,,,,,,,,0,,,,,,,2018,,,0,,0,0,,,,,POINT (-122.43852255 37.731634915),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,West of Twin Peaks,7,95,95,9,8,41
12993,24976000,BUSH,POWELL,MECHANICAL,,3,,9238500,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,78,,,,SOME PHASES,,GPS,FIBER,CABLE CAR PREEMPTION,,,BUSH,FULL DONE,10/01,2004,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,08,,,,POINT (-122.408786106 37.790159501),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Nob Hill,3,16,16,6,3,21
13433,24206000,10TH ST,HARRISON,,,6,,9066500,SIGNAL,MCCAIN,2070-TS2-1,MSF,16B,,YES-UPSTEALTH,,ALL,,GPS,PROXIM,,,,HARRISON,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1948,,,0,,0,0,39,,,,POINT (-122.411277937 37.771578677),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,South of Market,6,32,32,1,10,34
13748,25303000,POLK,WASHINGTON,OPTICOM,,3,,9520000,SIGNAL,MCCAIN,2070-TS2-1,MSF,78,,,,ALL,,GPS,PROXIM,FIRE PREEMPT,,,Polk HSIP,FULL DONE,08/17,2017,NONE,NONE,DONE,NONE,FEDERAL,,1980,,,0,,0,0,64,,,APS ENAV 2WIRE POLK (8),POINT (-122.421229981 37.793257868),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Russian Hill,3,105,105,4,3,32
13540,27230000,ARGUELLO,GEARY,OPTICOM,,1.2,,9174000,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,15,,,,ALL,,GPS,"FIBER,PROXIM","TSP,FIRE PREEMPT",,Geary BRT Phase 2 (unfunded),MID GEARY,FULL AFTER FULL FUTURE,10/01,0,NONE,NONE,FUTURE,NONE,SALES TAX,,1958,,,0,,0,0,31,,,APS_4WIRE_PH2 (8),POINT (-122.458858661 37.781257061),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Lone Mountain/USF,2,11,11,8,4,18
12876,21552000,ACTON,MISSION,OPTICOM,SICKLES,11,,9158500,SIGNAL,MCCAIN,2070-TS2-1,MSF,26,,,WIRELESS,ALL,YES,GPS,"FIBER,PROXIM",FIRE PREEMPT,,,Walk First PCS,FULL DONE,05/19,2019,NONE,NONE,DONE,NONE,SFMTA PROP-A,,1970,,,0,,0,0,54,,,APS ENAV 2WIRE WF PCS (8),POINT (-122.452664722 37.708806338),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Outer Mission,11,66,66,9,1,28
13770,26537000,FRANKLIN,SACRAMENTO,OPTICOM,,2,,9366000,SIGNAL,MCCAIN,2070-TS2-1,MSF,49A,,,,ALL,,GPS,FIBER,FIRE PREEMPT,,,Franklin Upgrade,FULL DONE,07/16,2016,NONE,NONE,DONE,NONE,SALES TAX,,1960,,,0,,0,0,29,,,,POINT (-122.424161462 37.791081304),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Pacific Heights,2,102,102,4,6,30
14127,33003000,DEL VALE,O'SHAUGHNESSY,,,7.8,,0,BEACON - RRFB,JSF,,,BEACON,,,,n.a.,YES,,,,,,,BEACON DONE,,0,NONE,NONE,DONE,DONE,,,2015,,,0,,0,0,,,,,POINT (-122.44596433 37.741198735),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,West of Twin Peaks,8,96,96,9,8,41
14032,23407000,SANTIAGO,SUNSET,,,4,,9532300,SIGNAL,MCCAIN,2070-TS2-1,MSF,37,,,WIRELESS,ALL,YES,GPS,,,,,Sunset New Signals,NEW DONE,,2013,DONE,NONE,NONE,NONE,,,2013,,,0,,0,0,73,,,APS ENAV 2WIRE SUNSET (10),POINT (-122.494573843 37.744091857),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Sunset/Parkside,4,40,40,10,7,35
13119,23937000,05TH ST,FOLSOM,"OPTICOM,FH BUTTON",,6,,9035500,SIGNAL,MCCAIN,2070-TS2-1,MSF,75,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,FOLSOM,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1956,,,0,,0,0,27,,,,POINT (-122.403387209 37.780264972),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,South of Market,6,32,32,1,10,34
12913,21737000,ITALY,MISSION,OPTICOM,,11,,9437500,SIGNAL,MCCAIN,2070-TS2-1,MSF,30,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,MISSION IV,,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1976,,,0,,0,0,54,,,,POINT (-122.439500375 37.718467226),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Outer Mission,11,80,80,9,1,28
13893,24241000,13TH ST,SOUTH VAN NESS,,US 101 ON RAMP,6.9,,9074000,SIGNAL,MCCAIN,2070-TS2-1,MSF,21,,,,ALL,,GPS,,,,Signal Visibility Upgrades Ph 2,CALTRANS,MOD FUTURE,,1998,NONE,FUTURE,NONE,NONE,STATE/CITY,,1960,101(b),X,50,X,50,0,71,,,,POINT (-122.417753193 37.769815079),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Mission,6,32,32,3,10,20
13940,7832202,KING,MIDBLOCK AT,,02ND ST,6,03RD ST,9451500,MESSAGE SIGN,,,N/A,3RD ST BRIDGE,,,,n.a.,,,,,,,,MESSAGE SIGN,,0,,,,,,,2000,,,0,,0,0,n.a.,,,,POINT (-122.391192628 37.778751046),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Mission Bay,6,31,31,1,10,4
14071,27741000,34TH AVE,LINCOLN,,,4,,9155300,SIGNAL,MCCAIN,2070-TS2-1,MSF,ISOLATED,,,WIRELESS,ALL,YES,GPS,,,,,CT 62,NEW DONE,,2016,DONE,NONE,NONE,NONE,SALES TAX,,2016,,,0,,0,0,73,,,APS ENAV 2WIRE CT62 (4),POINT (-122.493330784 37.764732912),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Sunset/Parkside,4,39,39,10,7,35
14019,26640000,CALIFORNIA,PIERCE,OPTICOM,,2,,9253300,SIGNAL,MCCAIN,2070-TS2-1,MSF,73,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,CT 60,NEW DONE,,2012,DONE,,,,,,2012,,,0,,0,0,11,,,,POINT (-122.437129195 37.788487862),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Pacific Heights,2,102,102,4,6,30
13445,24403000,DUBOCE,VALENCIA,,,8.9,,9310000,SIGNAL,MCCAIN,2070-TS2-1,MSF,21,,,,ALL,,GPS,,,,,CT 34; CT 32,MOD AFTER MOD DONE,,1995,,DONE,,,SALES TAX,,1955,,,0,,0,0,79,,,APS ENAV 2WIRE CT 34 (8),POINT (-122.422364819 37.769867698),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Mission,9,,,3,2,20
13890,26076000,DIVISADERO,EDDY,,,5,,9296500,SIGNAL,EAGLE,2070-TS2-1,G,71,,,,ALL,,GPS,,TSP-Planned,,,CT 51,NEW DONE,,1999,,,,,SALES TAX,,1999,,,0,,0,0,20,,,,POINT (-122.438926755 37.780588486),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Western Addition,5,,,4,11,39
13419,25814000,17TH ST,CASTRO,VETAG,MARKET,8,,9090500,SIGNAL,EAGLE,2070-TS2-1,MSF,21,,2003 CANDIDATE,VETAG-LRV,ALL,,GPS,"12C,FIBER",ACTUATED TRANSIT PHASE,,,Castro Streetscape; CT 28/29,FULL AFTER MOD DONE,1/02,2014,,DONE,,,,,1953,,,0,,0,0,49,,,APS_4WIRE_MARKET (10),POINT (-122.435187962 37.762670708),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Castro/Upper Market,8,28,28,3,5,5
14132,1024000,PANORAMA,MIDBLOCK AT,,OLYMPIA,7,STARVIEW,0,RADAR SPEED SIGN,SpeedCheck,,,N/A,,,,N.A.,,,,,,,,,,0,,,,,,,2016,,,0,,0,0,,,,,POINT (-122.452060502 37.751832802),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Twin Peaks,7,48,48,7,8,38
13687,23827000,04TH ST,BRANNAN,OPTICOM,,6,,9027500,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,02,,,,ALL,,GPS,FIBER,"TSP,FIRE PREEMPT",,CENTRAL SUBWAY,BRANNAN/TOWNSEND,FULL DONE,1/01,2002,NONE,NONE,DONE,NONE,FEDS,,1957,,,0,,0,0,05,,,APS iNS 3WIRE CENTRAL SUBWAY (10),POINT (-122.396530638 37.778326832),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,South of Market,6,32,32,1,10,34
14101,25525000,COLUMBUS,FRANCISCO,,,3,,9285700,SIGNAL,MCCAIN,2070-TS2-1,MSF,11A,,,,ALL,,GPS,,,,,CT 63,NEW DONE,,2017,DONE,NONE,NONE,NONE,SALES TAX,,2017,,,0,,0,0,18,,,APS 2WIRE CT63 (8),POINT (-122.416051423 37.804355946),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Russian Hill,3,106,106,6,3,32
13935,25700000,CAMP,GUERRERO,,,8.9,,0,OTHER,,,M,22*,FORMER MASTER,,,n.a.,,,,,,,,OTHER,,0,,,,,,,0,,,0,,0,0,decide,,,,POINT (-122.423981554 37.763965997),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Mission,9,37,37,3,5,20
14134,26066000,McALLISTER,SCOTT,OPTICOM,,5,,9483700,SIGNAL,MCCAIN,2070-TS2-1,MSF,71,,,,ALL,,GPS,,"TSP,FIRE PREEMPT",,,Muni Forward 5 Fulton,NEW DONE,,2018,DONE,NONE,NONE,NONE,,,2018,,,0,,0,0,51,,,APS ENAV 2WIRE MUNI FORWARD (8),POINT (-122.436669987 37.777984353),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Western Addition,5,23,23,4,11,39
14260,8629000,CLEMENTINA,MAIN,,,6,,0,FUTURE SIGNAL,,,,,,,,FUTURE,,,,,,MAIN STREETSCAPE,,NEW FUTURE,,0,FUTURE,NONE,NONE,NONE,,,0,,,0,,0,0,,,,FUTURE,POINT (-122.39248513 37.789872237),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Financial District/South Beach,6,108,108,1,10,8
13990,20745000,CONKLING,SILVER,,,10,,0,FLASHER,,,,FLASHER,,,,n.a.,,,,,,,CT 47,B&F,,0,NONE,NONE,NONE,DONE,,,0,,,0,,0,0,,,,,POINT (-122.401807982 37.734727322),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Bayview Hunters Point,10,87,87,2,9,1
13741,30741000,JONES,MARKET,,MCALLISTER,5.6,,9443500,SIGNAL,EAGLE,2070-TS2-1,MSF,01D,,,WIRELESS,ALL,,GPS,"FIBER,PROXIM",,,BETTER MARKET - PHASE 1,CT 26,FULL AFTER MOD PENDING,07/00,0,NONE,DONE,PENDING,NONE,SALES TAX,,1954,,,0,,0,0,50,,,PENDING,POINT (-122.411985369 37.780951763),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Tenderloin,5,20,20,5,10,36
13477,23196000,19TH AVE,SANTIAGO,OPTICOM,,4.7,,9110000,SIGNAL,ECONOLITE,2070-TS2-1,332,36,,,LOOPS,ALL,YES,GPS,FIBER,"TSP,FIRE PREEMPT",,,19th AVE PH 2,FULL DONE,01/08,2009,NONE,NONE,DONE,NONE,STATE/CITY,,1946,1(a),,50,X,50,0,56,,,PENDING,POINT (-122.475773242 37.744918718),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Sunset/Parkside,7,44,44,10,7,35
13634,26825000,BAKER,BUSH,,,2,,9178000,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,73,,,,ALL,,GPS,,,,,BUSH,FULL DONE,10/01,2004,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,09,,,,POINT (-122.443370282 37.785758577),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Presidio Heights,2,103,103,8,6,31
13745,26693000,FRANKLIN,GREENWICH,,,2,,9360500,SIGNAL,MCCAIN,2070-TS2-1,MSF,49C,MASTER-GPS,,,ALL,,GPS,FIBER,,,,Franklin Upgrade,FULL DONE,10/16,2016,NONE,NONE,DONE,NONE,SALES TAX,,1964,,,0,,0,0,29,,,,POINT (-122.426001249 37.800206249),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Marina,2,15,15,4,6,13
13604,26353000,BAKER,FULTON,,,2.5,,9180000,SIGNAL,MCCAIN,2070-TS2-1,G,71,,,,NONE,,GPS,,,,,CT 22,MOD DONE,06/95,0,,DONE,,,SALES TAX,,1951,,,0,,0,0,30,,,,POINT (-122.441488327 37.776435036),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Lone Mountain/USF,2,97,97,7,11,18
12874,33434000,ALEMANY,BROTHERHOOD,,,7.11,,9160000,SIGNAL,MCCAIN,2070-TS2-1,G,41,,,,ALL,,GPS,,,,,,NONE,,0,,,,,,,1972,,,0,,0,0,01,,,,POINT (-122.463784944 37.711527138),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Oceanview/Merced/Ingleside,11,65,65,10,8,24
13799,25953000,FILLMORE,HAYES,OPTICOM,,5,,9347500,SIGNAL,MCCAIN,2070-TS2-1,MSF,71,,,,FUTURE,,GPS,PROXIM,"TSP,FIRE PREEMPT",,Western Addition Phase 2,Fillmore/Haight Installed Conduit,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1972,,,0,,0,0,40,,,FUTURE,POINT (-122.431198609 37.775834342),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Hayes Valley,5,22,22,4,11,9
14230,23562000,20TH ST,ILLINOIS,,,10,,0,FUTURE SIGNAL,,,,,,,,FUTURE,,,,,,Pier 70 Development,,NEW FUTURE,,0,PENDING,NONE,NONE,DONE,PRIVATE,,0,,,0,,0,0,85,,,,POINT (-122.387568785 37.760550222),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Potrero Hill,10,55,55,2,9,26
13125,24272000,08TH ST,FOLSOM,OPTICOM,,6,,9055000,SIGNAL,MCCAIN,2070-TS2-1,MSF,75,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,CT 28/29,FULL DONE,1/02,1999,NONE,NONE,DONE,NONE,SALES TAX,YES,1956,,,0,,0,0,27,,,,POINT (-122.41006277 37.774991792),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,South of Market,6,32,32,1,10,34
13563,27853000,32ND AVE,GEARY,OPTICOM,,1,,9154500,SIGNAL,MCCAIN,2070-TS2-1,MSF,15A,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,MUNI MR-1139,FULL AFTER MOD FUTURE,07/04,2004,NONE,DONE,DONE,NONE,,,1959,,,0,,0,0,31,,,,POINT (-122.492232288 37.77974695),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Outer Richmond,1,8,8,8,4,29
14210,26165000,HATTIE,MARKET,,,8,,0,PENDING BEACON,,,,,,,,n.a.,,,,,,CT 65,,BEACON PENDING,,0,NONE,NONE,NONE,PENDING,SALES TAX,,0,,,0,,0,0,,,,,POINT (-122.440984701 37.761077984),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Castro/Upper Market,8,115,115,3,5,5
13247,26044000,EDDY,FILLMORE,OPTICOM,,5,,9310500,SIGNAL,EAGLE,2070-TS2-1,MSF,71,,,,FUTURE,,GPS,PROXIM,"TSP,FIRE PREEMPT",,Western Addition Phase 2,Fillmore/Haight Installed Conduit,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1981,,,0,,0,0,20,,,FUTURE,POINT (-122.432328981 37.781428371),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Western Addition,5,97,97,4,11,39
