"hour_pacific","Max","Average"
05:23:00,675460,16169.6958041958
05:23:20,675480,15018.8603896104
05:23:40,675500,15890.6426116838
05:24:00,675520,14580.5987460815
05:24:20,675540,13525.9854651163
05:24:40,675560,14722.7373417722
05:25:00,675580,15854.8338983051
05:25:20,675600,15756.1919191919
05:25:40,675620,15101.4451612903
05:26:00,675640,14442.0185185185
05:26:20,675660,14719.4811320755
05:26:40,675680,13011.3944444444
05:27:00,675700,13888.7168141593
05:27:20,675720,13494.7392550143
05:27:40,675740,14267.8212121212
05:28:00,675760,13740.2852941176
05:28:20,675780,13609.7931034483
05:28:40,675800,13973.5191740413
05:29:00,675820,14659.866873065
05:29:20,675840,14619.3055555556
05:29:40,675860,13813.5481049563
05:30:00,675880,13122.3213296399
05:30:20,675900,12807.2945945946
05:30:40,675920,13089.6049723757
05:31:00,675940,13955.3768115942
05:31:20,675960,12777.7639257294
05:31:40,675980,13841.5747126437
05:32:00,676000,13017.7554347826
05:32:20,676020,12918.525606469
05:32:40,676040,12853.7533512064
05:33:00,676060,14823.4707692308
05:33:20,676080,13240.9285714286
05:33:40,676100,12332.0869565217
05:34:00,676120,12789.4053333333
05:34:20,676140,12430.5829015544
05:34:40,676160,13643.0922190202
05:35:00,676180,13074.0273972603
05:35:20,676200,12402.6467532468
05:35:40,676220,14460.5484848485
05:36:00,676240,13332.1592178771
05:36:20,676260,12183.375
05:36:40,676280,13011.3351498638
05:37:00,676300,13764.6550724638
05:37:20,676320,12669.7306666667
05:37:40,676340,12247.1829896907
05:38:00,676360,13454.1352112676
05:38:20,676380,12544.8215223097
05:38:40,676400,13691.441260745
05:39:00,676420,12444.7447916667
05:39:20,676440,12196.4285714286
05:39:40,676460,13425.4101123596
05:40:00,676480,12881.054200542
05:40:20,676500,12448.5314136126
05:40:40,676520,12850.8540540541
05:41:00,676540,12003.4722222222
05:41:20,676560,12990.2486338798
05:41:40,676580,11302.9358669834
05:42:00,676600,11831.4626865672
05:42:20,676620,13588.28
05:42:40,676640,12757.0536193029
05:43:00,676660,12161.9511568123
05:43:20,676680,11349.8561151079
05:43:40,676700,12756.2398921833
05:44:00,676720,11446.4377990431
05:44:20,676740,13105.6684931507
05:44:40,676760,12460.3359375
05:45:00,676780,11264.8062200957
05:45:20,676800,11981.3358778626
05:45:40,676820,11489.3829268293
05:46:00,676840,11297.661971831
05:46:20,676860,12730.8624338624
05:46:40,676880,13007.8648648649
05:47:00,676900,12565.1948051948
05:47:20,676920,13255.0219178082
05:47:40,676940,12836.4323607427
05:48:00,676960,11750.6376811594
05:48:20,676980,12102.7437810945
05:48:40,677000,11267.775462963
05:49:00,677020,11443.0685579196
05:49:20,677040,11870.0245098039
05:49:40,677060,12074.7581047381
05:50:00,677080,11394.4211764706
05:50:20,677100,11113.254587156
05:50:40,677120,11901.2432432432
05:51:00,677140,12198.120906801
05:51:20,677160,11697.8574879227
05:51:40,677180,11053.8393665158
05:52:00,677200,11823.6915662651
05:52:20,677220,11994.0197044335
05:52:40,677240,11536.0853080569
05:53:00,677260,11650.8686131387
05:53:20,677280,12589.9473684211
05:53:40,677300,11816.1299019608
05:54:00,677320,11857.0221130221
05:54:20,677340,12063.3258145363
05:54:40,677360,12439.4134366925
05:55:00,677380,11128.2920560748
05:55:20,677400,10524.2185430464
05:55:40,677420,12475.7879581152
05:56:00,677440,10164.7121535181
05:56:20,677460,11014.1154734411
05:56:40,677480,10721.0202247191
05:57:00,677500,11750.737745098
05:57:20,677520,10189.3588110403
05:57:40,677540,9739.49695740365
05:58:00,677560,10477.9279475983
05:58:20,677580,11037.9563218391
05:58:40,677600,10552.6373626374
05:59:00,677620,11544.1320293399
05:59:20,677640,10667.3431151242
05:59:40,677660,11037.1775700934
06:00:00,677680,11544.5623471883
06:00:20,677700,10410.0088105727
06:00:40,677720,9846.60624999999
06:01:00,677740,10832.776523702
06:01:20,677760,11162.3697674419
06:01:40,677780,10811.6981981982
06:02:00,677800,10735.0872483222
06:02:20,677820,10172.468220339
06:02:40,677840,10650.2926829268
06:03:00,677860,9926.90209790209
06:03:20,677880,10474.298245614
06:03:40,677900,10499.9846153846
06:04:00,677920,10779.8577878104
06:04:20,514588,8108.7698574338
06:04:40,677960,10142.1025641026
06:05:00,677980,10380.088172043
06:05:20,678000,10642.719376392
06:05:40,678020,9431.78761061947
06:06:00,678040,10226.8516129032
06:06:20,678060,10038.7172995781
06:06:40,678080,9673.36991869918
06:07:00,678100,10860.3168539326
06:07:20,678120,9949.95884773663
06:07:40,678140,10812.6308724832
06:08:00,678160,9998.13305613306
06:08:20,678180,9567.33001988071
06:08:40,678200,10190.3919491526
06:09:00,678220,10313.4434968017
06:09:20,678240,10017.9772256729
06:09:40,678260,10629.2791208791
06:10:00,678280,10998.4827586207
06:10:20,678300,10102.4092827004
06:10:40,678320,10056.4474789916
06:11:00,678340,9914.33560090703
06:11:20,678360,9903.77327935222
06:11:40,678380,10651.1503267974
06:12:00,678400,11035.5091743119
06:12:20,678420,8621.4248496994
06:12:40,678440,10314.5117773019
06:13:00,678460,11496.8598574822
06:13:20,678480,10714.4579646018
06:13:40,678500,10280.3418259023
06:14:00,678520,10200.5995762712
06:14:20,678540,9990.26348547718
06:14:40,678560,10115.9159663866
06:15:00,678580,9732.08
06:15:20,678600,10017.7654320988
06:15:40,678620,10443.9334763949
06:16:00,678640,9293.86259541984
06:16:20,678660,8971.68876611418
06:16:40,678680,10062.5785123967
06:17:00,678700,9911.31578947369
06:17:20,678720,9797.248
06:17:40,678740,9994.67142857143
06:18:00,678760,8903.57952468008
06:18:20,678780,9646.21188118813
06:18:40,678800,9942.93673469388
06:19:00,678820,10426.85
06:19:20,678840,10474
06:19:40,678860,9319.36310679612
06:20:00,678880,8564.76938369782
06:20:20,678900,8588.86298932384
06:20:40,678920,10203.4778012685
06:21:00,678940,9384.84526112186
06:21:20,678960,8855.93795620439
06:21:40,678980,9244.18476190476
06:22:00,679000,10056.2432989691
06:22:20,679020,9054.16326530613
06:22:40,679040,9511.3918128655
06:23:00,679060,10008.3367346939
06:23:20,679080,9381.87571701721
06:23:40,679100,10661.1826086957
06:24:00,679120,9043.27932960893
06:24:20,679140,8913.56146788991
06:24:40,679160,8650.1103202847
06:25:00,679180,9145.76404494382
06:25:20,679200,9767.752
06:25:40,679220,9430.0057915058
06:26:00,679240,9593.10978043913
06:26:20,679260,8528.62234042553
06:26:40,679280,9411.46183953032
06:27:00,679300,9115.47201492538
06:27:20,679320,8272.86463620982
06:27:40,679340,8938.37659963436
06:28:00,679360,8779.95892857143
06:28:20,679380,9170.6343283582
06:28:40,679400,9414.2203065134
06:29:00,679420,9362.68390804597
06:29:20,679440,9527.75828460039
06:29:40,679460,8735.34464285713
06:30:00,679480,8656.55575221239
06:30:20,679500,8879.29038112523
06:30:40,679520,8981.93577981652
06:31:00,679540,9983.80290456432
06:31:20,679560,8708.73960216998
06:31:40,679580,9427.07045009785
06:32:00,679600,9358.69807692307
06:32:20,679620,8742.66068222622
06:32:40,679640,8762.17086330935
06:33:00,679660,9101.75464684015
06:33:20,679680,9308.46768060837
06:33:40,679700,8961.02025782689
06:34:00,679720,9034.16883116882
06:34:20,679740,8622.93982300885
06:34:40,679760,9940.72653061224
06:35:00,679780,9893.71200000001
06:35:20,679800,8550.39896373056
06:35:40,679820,8838.47321428572
06:36:00,679840,9305.36294896029
06:36:20,679860,9001.81718464351
06:36:40,679880,8370.97962648558
06:37:00,679900,9352.76775431861
06:37:20,679920,9460.43883495146
06:37:40,679940,9316.2466539197
06:38:00,679960,9628.93083003953
06:38:20,679980,9026.77962962962
06:38:40,680000,8914.08226691042
06:39:00,680020,8915.94852941176
06:39:20,680040,8364.97758620689
06:39:40,680060,9152.06226415095
06:40:00,680080,8467.95360824743
06:40:20,680100,8768.96085409252
06:40:40,680120,8418.87416107383
06:41:00,680140,8754.00701754387
06:41:20,680160,9594.41730769231
06:41:40,680180,8752.75789473684
06:42:00,680200,9084.08258527828
06:42:20,680220,9194.16181818181
06:42:40,680240,8407.98668885192
06:43:00,680260,9433.52255639098
06:43:20,680280,9250.30280373831
06:43:40,680300,8388.37118644068
06:44:00,680320,9176.03752345217
06:44:20,680340,8682.92895204263
06:44:40,680360,7982.10294117646
06:45:00,680380,8411.2133105802
06:45:20,680400,9064.56617647058
06:45:40,680420,8251.23745819398
06:46:00,680440,8684.47887323944
06:46:20,680460,8014.09577922078
06:46:40,680480,7778.81889763779
06:47:00,680500,8072.75404530744
06:47:20,680520,8235.81518151815
06:47:40,680540,8103.41396103896
06:48:00,680560,8888.90374331551
06:48:20,680580,8882.01067615659
06:48:40,680600,8105.49188311688
06:49:00,680620,8944.09909909911
06:49:20,680640,7753.76911076443
06:49:40,680660,8840.1103202847
06:50:00,680680,7889.49838187702
06:50:20,680700,8161.52145214522
06:50:40,680720,8369.80033840948
06:51:00,680740,9167.59040590406
06:51:20,680760,8515.90924657535
06:51:40,680780,8517.99828767123
06:52:00,680800,9044.45588235294
06:52:20,680820,8248.7554438861
06:52:40,680840,8403.33788395905
06:53:00,680860,9248.37781954887
06:53:20,680880,8626.31523642732
06:53:40,680900,8834.24236983842
06:54:00,680920,8755.52135231317
06:54:20,680940,8566.7895652174
06:54:40,680960,8523.44809688581
06:55:00,680980,8776.54838709678
06:55:20,681000,8689.64184397163
06:55:40,681020,8451.95517241379
06:56:00,681040,9212.61481481481
06:56:20,681060,8005.77361563518
06:56:40,681080,7910.47777777778
06:57:00,681100,8847.18312387791
06:57:20,681120,8638.18213660245
06:57:40,681140,8289.63865546218
06:58:00,681160,8384.89279731993
06:58:20,681180,8057.92765273312
06:58:40,681200,7462.84672619048
06:59:00,681220,8478.35042735043
06:59:20,681240,8247.8073089701
06:59:40,681260,6790.10232558139
07:00:00,681280,7261.20840336135
07:00:20,681300,8149.9552238806
07:00:40,681320,8018.78466557912
07:01:00,681340,8271.74450084603
07:01:20,681360,8999.40331491712
07:01:40,681380,8368.41780821918
07:02:00,681400,9007.22810218978
07:02:20,681420,8282.90756302522
07:02:40,681440,8103.28947368421
07:03:00,681460,8651.62283737025
07:03:20,681480,8497.79456706283
07:03:40,681500,9094.25636363637
07:04:00,681520,8906.06871609404
07:04:20,681540,7786.31279620853
07:04:40,681560,8423.92720970537
07:05:00,681580,8906.89928057554
07:05:20,681600,8151.65953947368
07:05:40,518268,7081.1243697479
07:06:00,681640,8831.78673835125
07:06:20,681660,7669.26438569207
07:06:40,681680,7774.14353312303
07:07:00,681700,8901.90569395019
07:07:20,681720,8275.35371900826
07:07:40,681740,8025.15384615385
07:08:00,681760,9701.89763779528
07:08:20,681780,8170.89735099338
07:08:40,681800,8363.00169491525
07:09:00,681820,9759.66535433071
07:09:20,681840,8716.6467486819
07:09:40,681860,8684.66549912434
07:10:00,681880,9248.2182835821
07:10:20,681900,7965.886035313
07:10:40,681920,7993.65861513688
07:11:00,681940,8901.15547703179
07:11:20,681960,7915.31240188383
07:11:40,681980,8360.7495854063
07:12:00,682000,8514.53547297297
07:12:20,682020,8801.51134380454
07:12:40,682040,7931.8820754717
07:13:00,682060,8801.9135802469
07:13:20,682080,7879.42744479495
07:13:40,518748,6983.08374384236
07:14:00,682120,7625.84186046512
07:14:20,682140,7912.9115755627
07:14:40,682160,7603.49768160742
07:15:00,682180,8826.30341113106
07:15:20,682200,7846.2057416268
07:15:40,682220,8778.63035714286
07:16:00,682240,8964.61732851986
07:16:20,682260,7829.30236220472
07:16:40,682280,8640.97391304348
07:17:00,682300,8189.52718286655
07:17:20,682320,7470.10510510511
07:17:40,682340,9117.83486238531
07:18:00,682360,7927.10366826156
07:18:20,682380,7411.62295081967
07:18:40,682400,8369.21380471381
07:19:00,682420,7474.73393124066
07:19:20,682440,7522.87218045113
07:19:40,682460,8172.84477124183
07:20:00,682480,8209.93564356436
07:20:20,682500,7852.80757097791
07:20:40,682520,8160.16065573771
07:21:00,682540,7580.09589041096
07:21:20,682560,7517.08295625943
07:21:40,682580,8034.78064516129
07:22:00,682600,7996.32419354839
07:22:20,682620,7162.40981240981
07:22:40,682640,8103.11764705882
07:23:00,682660,7491.92716236723
07:23:20,682680,8013.7012987013
07:23:40,682700,8999.99270072992
07:24:00,682720,8843.49283154122
07:24:20,682740,7764.40094339622
07:24:40,682760,8425.77986348123
07:25:00,682780,8509.91854419411
07:25:20,682800,7882.12680577849
07:25:40,682820,7920.66935483871
07:26:00,682840,8346.78003384095
07:26:20,682860,7606.51463790447
07:26:40,682880,6859.09782608696
07:27:00,682900,7729.77102803738
07:27:20,682920,7646.26040061633
07:27:40,682940,7743.27769110764
07:28:00,682960,7889.75675675676
07:28:20,682980,7217.25145348837
07:28:40,683000,7642.09692307692
07:29:00,683020,7682.99226006192
07:29:20,683040,6976.0238764045
07:29:40,683060,7499.46978851964
07:30:00,683080,7729.73858267717
07:30:20,683100,7074.73669064748
07:30:40,683120,7261.90989660266
07:31:00,683140,8544.64
07:31:20,683160,7702.22570532915
07:31:40,683180,7212.03079178886
07:32:00,683200,7756.25902668759
07:32:20,683220,7747.32131661441
07:32:40,683240,7640.00618238022
07:33:00,683260,7462.94864048338
07:33:20,683280,7321.76296296296
07:33:40,683300,7882.7384370016
07:34:00,683320,7497.82774390244
07:34:20,683340,8223.82775919733
07:34:40,683360,7250.59793814432
07:35:00,683380,7762.47095761382
07:35:20,683400,7318.85355029586
07:35:40,683420,7566.33180428135
07:36:00,683440,8596.89565217391
07:36:20,683460,7477.05287009063
07:36:40,683480,8329.5218855219
07:37:00,683500,7652.87384615385
07:37:20,683520,8130.1274509804
07:37:40,683540,7261.46569343066
07:38:00,683560,7373.94222222222
07:38:20,683580,7476.00750750751
07:38:40,683600,7534.55824508322
07:39:00,683620,7982.57050243112
07:39:20,683640,7688.55850234009
07:39:40,683660,7974.79935275081
07:40:00,683680,7163.27167630058
07:40:20,683700,7381.55952380952
07:40:40,683720,8153.44572368421
07:41:00,683740,8020.4
07:41:20,683760,7895.7962962963
07:41:40,683780,7140.0460251046
07:42:00,683800,7462.43088235295
07:42:20,683820,7641.5
07:42:40,683840,7304.82853025937
07:43:00,683860,8860.89547038327
07:43:20,683880,7259.04992867333
07:43:40,683900,7713.8497723824
07:44:00,683920,8106.21290322581
07:44:20,683940,8106.47258064517
07:44:40,683960,7055.38920454546
07:45:00,683980,8003.06666666666
07:45:20,684000,8855.13005272407
07:45:40,684020,7861.54446177847
07:46:00,684040,7889.41185647426
07:46:20,684060,7260.66859623733
07:46:40,684080,7972.0747217806
07:47:00,684100,7950.49441786284
07:47:20,684120,8190.87027914614
07:47:40,684140,7697.79938271605
07:48:00,684160,8649.18307426597
07:48:20,684180,7654.49923664122
07:48:40,684200,7155.46077032811
07:49:00,684220,7836.39494470774
07:49:20,684240,7519.3893939394
07:49:40,684260,7966.78491171749
07:50:00,684280,7616.3023255814
07:50:20,684300,7705.29780564263
07:50:40,684320,7787.06656101426
07:51:00,684340,7352.37351190476
07:51:20,684360,7676.02488335926
07:51:40,684380,7001.43767705382
07:52:00,684400,7177.03941605839
07:52:20,684420,7076.12230215827
07:52:40,684440,7903.39389067525
07:53:00,684460,7669.90993788821
07:53:20,684480,7311.22633136095
07:53:40,684500,7440.79969879519
07:54:00,684520,7351.3954887218
07:54:20,684540,6612.27987897126
07:54:40,684560,7641.771875
07:55:00,684580,7679.13029827316
07:55:20,684600,7564.4142194745
07:55:40,684620,7684.93720565149
07:56:00,684640,8102.9321192053
07:56:20,684660,8025.49508196723
07:56:40,684680,7320.26756352765
07:57:00,684700,7501.07926829267
07:57:20,684720,7653.23172628304
07:57:40,684740,8254.28187919463
07:58:00,684760,7763.7284144427
07:58:20,684780,7891.91547049442
07:58:40,684800,7919.35359999999
07:59:00,684820,8368.83079526227
07:59:20,684840,7846.40412044374
07:59:40,684860,7358.23031203566
08:00:00,684880,7836.9136
08:00:20,684900,7495.81651376146
08:00:40,684920,6831.29247910864
08:01:00,684940,7412.57593984963
08:01:20,684960,7212.1447368421
08:01:40,684980,6910.16106442577
08:02:00,685000,7462.63855421687
08:02:20,685020,6955.77980364657
08:02:40,685040,7439.54054054054
08:03:00,685060,8701.14685314685
08:03:20,685080,7403.07726597326
08:03:40,685100,7619.09021406728
08:04:00,685120,8061.10628019324
08:04:20,685140,7754.77399380805
08:04:40,685160,7415.26183431953
08:05:00,685180,7779.48757763975
08:05:20,685200,7582.2617246596
08:05:40,685220,7458.34970238095
08:06:00,685240,7568.84049079755
08:06:20,685260,7283.78761061947
08:06:40,685280,7219.33479532164
08:07:00,685300,7890.3085443038
08:07:20,685320,7162.55954088953
08:07:40,685340,7594.03348554033
08:08:00,685360,8148.78048780488
08:08:20,685380,7067.73521126761
08:08:40,685400,7320.98102189781
08:09:00,685420,8038.90761750406
08:09:20,685440,7025.40876944837
08:09:40,685460,6888.63800277393
08:10:00,685480,7433.06814814815
08:10:20,685500,7074.02112676056
08:10:40,685520,7224.45179856115
08:11:00,685540,7306.22660818713
08:11:20,685560,7084.51416430594
08:11:40,685580,7593.84650455927
08:12:00,685600,7706.56327160494
08:12:20,685620,7403.72444444444
08:12:40,685640,7549.02265861027
08:13:00,685660,7625.05426356589
08:13:20,685680,7217.24340175954
08:13:40,685700,7436.42145015106
08:14:00,685720,7546.79362670714
08:14:20,685740,7592.78625954199
08:14:40,685760,6977.21037868162
08:15:00,685780,7429.82615156018
08:15:20,685800,7290.74927113703
08:15:40,685820,7134.69757489301
08:16:00,685840,8062.471636953
08:16:20,685860,7394.30906389302
08:16:40,685880,8418.38747884941
08:17:00,685900,9038.15636363636
08:17:20,685920,7862.98104265403
08:17:40,685940,7792.7711598746
08:18:00,685960,8570.66894197952
08:18:20,685980,7286.21739130435
08:18:40,686000,7186.67428571429
08:19:00,686020,8263.62248322147
08:19:20,686040,7291.35798816568
08:19:40,686060,7159.69375907112
08:20:00,686080,6944.01260504201
08:20:20,686100,6788.18467852257
08:20:40,686120,7074.96861626248
08:21:00,686140,7617.46082949309
08:21:20,686160,7192.11594202899
08:21:40,686180,7679.0479876161
08:22:00,686200,7243.9808259587
08:22:20,686220,7161.44752186589
08:22:40,686240,7298.25111441307
08:23:00,686260,7250.41850220264
08:23:20,686280,7338.77117384844
08:23:40,686300,7884.09265175719
08:24:00,686320,7745.34384858044
08:24:20,686340,7497.53129770993
08:24:40,686360,7816.55573248408
08:25:00,686380,7194.025147929
08:25:20,686400,6704.65013774105
08:25:40,686420,6974.5558739255
08:26:00,686440,7076.84370477569
08:26:20,686460,7473.34709480123
08:26:40,686480,7371.41025641025
08:27:00,686500,7569.76791277259
08:27:20,686520,7929.85481239804
08:27:40,686540,9374.57528957529
08:28:00,686560,8375.75128644939
08:28:20,686580,7397.47503782149
08:28:40,686600,7226.59527326441
08:29:00,686620,7503.02170542636
08:29:20,686640,6930.32045779685
08:29:40,686660,7674.2678288431
08:30:00,686680,7627.34012539185
08:30:20,686700,7191.2563718141
08:30:40,686720,7641.54945054945
08:31:00,686740,6863.21549295775
08:31:20,686760,6931.68705547653
08:31:40,686780,7290.91641337386
08:32:00,523448,6494.065830721
08:32:20,686820,6768.45856353591
08:32:40,686840,7143.36880466472
08:33:00,686860,7629.53178294573
08:33:20,686880,7533.13354037267
08:33:40,686900,7148.4412191582
08:34:00,686920,7724.7770800628
08:34:20,686940,7263.98820058997
08:34:40,686960,8072.17868852459
08:35:00,686980,7622.92105263157
08:35:20,687000,7544.01990811639
08:35:40,687020,7879.2336
08:36:00,687040,6974.65291607396
08:36:20,687060,7894.18035426731
08:36:40,687080,7418.47201210287
08:37:00,687100,8195.51839464883
08:37:20,687120,7289.852897474
08:37:40,687140,7596.77708978328
08:38:00,687160,6913.47042253521
08:38:20,687180,7180.02339181287
08:38:40,687200,8305.48392554992
08:39:00,687220,7568.17364341085
08:39:20,687240,7322.98650674663
08:39:40,687260,7508.55076923077
08:40:00,687280,7585.42503863988
08:40:20,687300,7198.22727272727
08:40:40,687320,6602.67741935484
08:41:00,687340,7650.84555382215
08:41:20,687360,7089.87283236995
08:41:40,687380,8225.60738255033
08:42:00,687400,8389.42979452055
08:42:20,687420,7661.1015625
08:42:40,687440,7247.01033973411
08:43:00,687460,8013.55447154472
08:43:20,687480,6863.15855354659
08:43:40,524148,5969.05
08:44:00,687520,8001.89070146819
08:44:20,687540,6696.56207366985
08:44:40,687560,7367.76576576576
08:45:00,687580,7365.23111782477
08:45:20,687600,7151.82697947214
08:45:40,687620,7898.88651315789
08:46:00,687640,8171.65666666667
08:46:20,687660,7325.1328358209
08:46:40,687680,8069.81414473684
08:47:00,687700,7706.1492063492
08:47:20,687720,7229.54017857143
08:47:40,687740,7580.33229329173
08:48:00,687760,8028.06907894737
08:48:20,687780,7606.64330218069
08:48:40,687800,6884.92112676057
08:49:00,687820,7998.30456026059
08:49:20,687840,7715.0863422292
08:49:40,687860,7129.05428571429
08:50:00,687880,7210.34763313609
08:50:20,687900,7321.26015037594
08:50:40,687920,7215.2962962963
08:51:00,687940,7574.89358372457
08:51:20,687960,7041.42296511628
08:51:40,687980,6832.80677009873
08:52:00,688000,7407.47945205479
08:52:20,688020,7376.89696969696
08:52:40,688040,7402.19300911854
08:53:00,688060,7249.22767857142
08:53:20,688080,7882.32038834951
08:53:40,688100,8102.69883527454
08:54:00,688120,8353.14922813036
08:54:20,688140,8081.27031509121
08:54:40,688160,7320.81981981982
08:55:00,688180,7859.47580645161
08:55:20,688200,6550.49530201342
08:55:40,688220,7258.98214285714
08:56:00,688240,7108.46501457726
08:56:20,688260,6912.28186968838
08:56:40,688280,7662.16823899372
08:57:00,688300,8122.71209540035
08:57:20,688320,7619.88977635783
08:57:40,688340,6938.72529069767
08:58:00,688360,7568.2760252366
08:58:20,688380,6727.00700280112
08:58:40,688400,7000.34256559767
08:59:00,688420,7643.54299363057
08:59:20,688440,6950.503617945
08:59:40,688460,7603.41679873217
09:00:00,688480,7479.99379844962
09:00:20,688500,6945.99136690647
09:00:40,688520,6634.82142857143
09:01:00,688540,7562.33699059561
09:01:20,688560,7605.24881889764
09:01:40,688580,7075.72767203514
09:02:00,688600,7300.77018633541
09:02:20,688620,6940.87082728592
09:02:40,688640,7775.35179153095
09:03:00,688660,8265.54452054795
09:03:20,688680,7075.49194729136
09:03:40,688700,7431.3076923077
09:04:00,688720,7984.875
09:04:20,688740,7875.38897893031
09:04:40,688760,7710.36031746032
09:05:00,688780,7608.98119122258
09:05:20,688800,7566.01713395639
09:05:40,688820,7818.78260869565
09:06:00,688840,8336.67875647669
09:06:20,688860,7780.81803542673
09:06:40,688880,7547.75624999999
09:07:00,688900,7979.32066115703
09:07:20,688920,8481.64147627417
09:07:40,688940,8072.43143812709
09:08:00,688960,8101.6611018364
09:08:20,688980,8001.48434925865
09:08:40,689000,8174.85521885522
09:09:00,689020,7868.9641693811
09:09:20,689040,7518.80715396578
09:09:40,689060,7885.47471451876
09:10:00,689080,7782.79549114333
09:10:20,689100,7231.7533632287
09:10:40,689120,7383.65190839694
09:11:00,689140,7926.30161290322
09:11:20,689160,8052.89836065574
09:11:40,689180,7971.75324675325
09:12:00,689200,8313.74957410562
09:12:20,689220,8370.87478559177
09:12:40,689240,7960.0717781403
09:13:00,689260,7336.03422619048
09:13:20,689280,7647.61490683229
09:13:40,689300,7009.35561877667
09:14:00,689320,7570.56923076923
09:14:20,689340,7623.9968992248
09:14:40,689360,6335.98412698413
09:15:00,689380,8688.37588652483
09:15:20,689400,7826.40095846645
09:15:40,689420,7724.59463722398
09:16:00,689440,7720.50702028081
09:16:20,689460,7491.31770045385
09:16:40,689480,7347.50148367952
09:17:00,689500,7404.98338368581
09:17:20,689520,7097.30969609262
09:17:40,689540,7286.20505200594
09:18:00,689560,7281.90787518574
09:18:20,689580,7420.90166414524
09:18:40,689600,7642.61154446177
09:19:00,689620,7263.05803571428
09:19:20,689640,7232.70518518518
09:19:40,689660,7049.40836940837
09:20:00,689680,7323.7119402985
09:20:20,526348,6447.46739130435
09:20:40,689720,7337.47533632287
09:21:00,689740,8635.92253521128
09:21:20,689760,7244.07374631268
09:21:40,689780,7790.73174603175
09:22:00,689800,7979.37378640777
09:22:20,689820,8009.95941558442
09:22:40,689840,7972.21809369952
09:23:00,689860,7908.12560386473
09:23:20,689880,8186.84666666667
09:23:40,689900,7155.4730713246
09:24:00,689920,8468.26034482758
09:24:20,687426,7677.6796875
09:24:40,526608,6648.4
09:25:00,526628,7242.19725557462
09:25:20,526648,6695.9381933439
09:25:40,526668,6791.36977491961
09:26:00,526688,7872.44277673546
09:26:20,526708,7190.62671232876
09:26:40,526728,6423.14220183486
09:27:00,526748,7222.12220309811
09:27:20,526768,6059.14985590778
09:27:40,526788,6547.49221183801
09:28:00,526808,7058.30717863105
09:28:20,526828,6550.8080495356
09:28:40,526848,6781.54326923077
09:29:00,526868,6553.96417445483
09:29:20,526888,6584.15227629513
09:29:40,526908,6708.69218500797
09:30:00,526928,5804.40896358544
09:30:20,526948,6040.46848137536
09:30:40,526968,5932.12798874824
09:31:00,526988,6517.9814241486
09:31:20,527008,6426.29770992366
09:31:40,527028,6559.07788161994
09:32:00,527048,6745.125
09:32:20,527068,6141.48833819241
09:32:40,527088,6704.85031847134
09:33:00,527108,7119.0304568528
09:33:20,527128,6959.62314049586
09:33:40,527148,6708.64171974522
09:34:00,527168,6757.8240131579
09:34:20,527188,7003.97785349233
09:34:40,527208,6807.61920529802
09:35:00,527228,6800.36764705882
09:35:20,527248,6332.11094224924
09:35:40,527268,6892.23841059603
09:36:00,527288,7083.32941176471
09:36:20,527308,6342.25112781955
09:36:40,527328,7191.81740614334
09:37:00,527348,7082.74829931973
09:37:20,527368,6075.76530612245
09:37:40,527388,7898.07969639469
09:38:00,527408,7184.62027491409
09:38:20,527428,6605.08818897638
09:38:40,527448,6046.93083573487
09:39:00,527468,7732.63669724771
09:39:20,527488,6664.30963665087
09:39:40,527508,6805.72903225806
09:40:00,527528,6783.80868167202
09:40:20,527548,6822.11308562197
09:40:40,527568,6968.20462046205
09:41:00,527588,6654.58110236221
09:41:20,527608,6866.15584415584
09:41:40,527628,7381.53926701571
09:42:00,527648,6712.05271565496
09:42:20,527668,6557.1294851794
09:42:40,527688,6384.8829787234
09:43:00,527708,7314.02264808362
09:43:20,527728,5997.1697574893
09:43:40,527748,6461.41718749999
09:44:00,527768,7001.92039800995
09:44:20,527788,6147.36773255814
09:44:40,527808,6789.42857142858
09:45:00,527828,6946.40330578513
09:45:20,527848,6992.96006655574
09:45:40,527868,6665.41045958796
09:46:00,527888,6794.2859450727
09:46:20,527908,6619.28144654088
09:46:40,527928,6533.55590062112
09:47:00,527948,6320.53283582089
09:47:20,527968,6597.95950155763
09:47:40,527988,7141.14839797639
09:48:00,528008,6220.96011816839
09:48:20,226107,6029.58592471358
09:48:40,528048,6555.15241057543
09:49:00,528068,6803.30048465267
09:49:20,528088,6210.57142857142
09:49:40,528108,6765.52327447833
09:50:00,528128,6381.49924357035
09:50:20,528148,6160.50948905109
09:50:40,528168,6854.24227642276
09:51:00,528188,7234.17647058824
09:51:20,528208,6938.62731871838
09:51:40,528228,7311.32460732984
09:52:00,528248,6845.89983579639
09:52:20,528268,6662.82587859425
09:52:40,528288,6427.42681047766
09:53:00,528308,6841.10048622366
09:53:20,528328,6369.31523378582
09:53:40,528348,6572.60280373832
09:54:00,528368,7098.09644670051
09:54:20,528388,6336.79607250755
09:54:40,528408,7144.49063032368
09:55:00,528428,6742.47266881029
09:55:20,528448,6221.2962962963
09:55:40,528468,6791.22653721683
09:56:00,528488,6402.94696969697
09:56:20,528508,6645.10691823899
09:56:40,528528,6749.63723916533
09:57:00,528548,7438.11879432624
09:57:20,528568,6687.17675159236
09:57:40,528588,7078.72681281619
09:58:00,528608,7052.13775510204
